id_prof,id_hor,x,y,date,top,bottom,ph_h2o,k,soc,clay,bd,cec
2816,13262,-59.351091,-38.497836,1983-11-17,0,9,8.5,2.2,2.1,27.1,NA,25.5
2816,13263,-59.351091,-38.497836,1983-11-17,9,23,7.8,3,1.01,31.7,NA,25.3
2816,13264,-59.351091,-38.497836,1983-11-17,23,45,9.2,3.1,0.21,30.2,NA,24.7
2816,13265,-59.351091,-38.497836,1983-11-17,45,63,8.9,3.2,0.06,18.6,NA,28
2816,13266,-59.351091,-38.497836,1983-11-17,63,78,NA,NA,NA,NA,NA,NA
2817,13242,-59.238684,-38.354139,1983-11-16,0,18,6,3,2.66,25.7,NA,25.6
2817,13243,-59.238684,-38.354139,1983-11-16,18,30,6.3,2.6,2.78,28.9,NA,28.4
2817,13244,-59.238684,-38.354139,1983-11-16,30,42,6.3,1.8,2.21,30.6,NA,28.7
2817,13245,-59.238684,-38.354139,1983-11-16,42,65,6.7,2.7,0.91,40.9,NA,31.8
2817,13246,-59.238684,-38.354139,1983-11-16,65,92,7,1.9,0.18,23.7,NA,19.8
2817,13247,-59.238684,-38.354139,1983-11-16,92,105,7.1,1.3,0.14,18.3,NA,18.9
2818,13293,-59.175369,-38.432637,1983-11-17,0,20,7.4,2.4,2.43,38.6,NA,38.3
2818,13294,-59.175369,-38.432637,1983-11-17,20,25,NA,NA,NA,NA,NA,NA
2819,13282,-59.375287,-38.608621,1983-11-15,0,15,5.4,3.2,3.75,23.8,NA,NA
2819,13283,-59.375287,-38.608621,1983-11-15,15,35,5.9,2.7,2.27,18.5,NA,NA
2819,13284,-59.375287,-38.608621,1983-11-15,35,56,6.7,2.2,0.65,14.3,NA,NA
2819,13285,-59.375287,-38.608621,1983-11-15,56,81,7,2.9,0.64,30.3,NA,NA
2819,13286,-59.375287,-38.608621,1983-11-15,81,114,8.4,3,0.35,23.2,NA,NA
2819,13287,-59.375287,-38.608621,1983-11-15,114,128,9,2.9,0.12,19.8,NA,NA
2819,13288,-59.375287,-38.608621,1983-11-15,128,135,NA,NA,NA,NA,NA,NA
2820,13138,-58.584368,-38.454193,1983-11-18,0,29,6,2.5,4.08,23.8,NA,26.6
2820,13139,-58.584368,-38.454193,1983-11-18,29,49,6.5,0.6,0.71,17.8,NA,12.4
2820,13140,-58.584368,-38.454193,1983-11-18,49,81,6.9,1.1,0.42,32.1,NA,20.7
2820,13141,-58.584368,-38.454193,1983-11-18,81,101,7.6,2.2,0.3,40.1,NA,31.1
2820,13146,-58.584368,-38.454193,1983-11-18,101,132,8.3,2,0.16,23.8,NA,26.9
2820,13147,-58.584368,-38.454193,1983-11-18,132,140,9,1.6,0.19,18.6,NA,26.4
2821,12459,-58.990394,-38.653059,1982-05-18,0,20,7.7,2.1,2.11,11.5,NA,19.6
2821,12460,-58.990394,-38.653059,1982-05-18,20,46,8,0.8,0.58,5.7,NA,8.9
2821,12461,-58.990394,-38.653059,1982-05-18,46,60,8.1,0.7,0.56,3.2,NA,8.5
2821,12462,-58.990394,-38.653059,1982-05-18,60,67,8,0.8,1.16,9.6,NA,17.9
2821,12463,-58.990394,-38.653059,1982-05-18,67,100,7.9,0.6,2.34,17.8,NA,28
2821,12464,-58.990394,-38.653059,1982-05-18,100,114,7.9,0.6,1.12,18.2,NA,17.2
2821,12465,-58.990394,-38.653059,1982-05-18,114,134,8,1.2,0.44,28.4,NA,26
2821,12466,-58.990394,-38.653059,1982-05-18,134,157,8.2,1.2,0.15,20.6,NA,20
2821,12467,-58.990394,-38.653059,1982-05-18,157,177,NA,NA,NA,NA,NA,NA
2822,12446,-58.918788,-38.620616,1982-05-18,0,15,5.8,2.3,3.74,20.3,NA,23.8
2822,12447,-58.918788,-38.620616,1982-05-18,15,28,5.6,2.1,3.4,20,NA,24.2
2822,12448,-58.918788,-38.620616,1982-05-18,28,41,6.4,1.6,1.46,19.5,NA,18.7
2822,12449,-58.918788,-38.620616,1982-05-18,41,63,7.2,2.5,0.67,30,NA,23.6
2822,12450,-58.918788,-38.620616,1982-05-18,63,89,7.5,2.5,0.21,18.5,NA,15.6
2822,12451,-58.918788,-38.620616,1982-05-18,89,130,7.7,1.2,0.08,9.5,NA,14.1
2822,12452,-58.918788,-38.620616,1982-05-18,130,135,NA,NA,NA,NA,NA,NA
2823,13170,-58.559853,-38.54756,1982-05-15,0,14,8.2,0.5,0.45,2.2,NA,3.2
2823,13171,-58.559853,-38.54756,1982-05-15,14,60,8.8,0.3,0.03,2.2,NA,2.4
2824,12441,-59.783611,-38.794167,1983-12-12,0,23,5.6,1.9,4.03,22.5,NA,19.6
2824,12442,-59.783611,-38.794167,1983-12-12,23,34,6.8,1.8,0.94,16.4,NA,22
2824,12443,-59.783611,-38.794167,1983-12-12,34,46,8.4,2.5,0.65,28.7,NA,24.7
2824,12444,-59.783611,-38.794167,1983-12-12,46,55,NA,NA,NA,NA,NA,NA
2824,12445,-59.783611,-38.794167,1983-12-12,55,60,NA,NA,NA,NA,NA,NA
2825,12436,-59.870278,-38.688889,1983-12-12,0,13,6.3,1.7,1.29,22.7,NA,17.8
2825,12437,-59.870278,-38.688889,1983-12-12,13,24,NA,NA,NA,NA,NA,NA
2825,12438,-59.870278,-38.688889,1983-12-12,24,46,6.4,1.6,0.39,18.8,NA,17
2825,12439,-59.870278,-38.688889,1983-12-12,46,95,6.7,1.3,0.17,12.3,NA,14.5
2825,12440,-59.870278,-38.688889,1983-12-12,95,130,8.1,1.2,0.04,9.9,NA,11
2826,12453,-59.975,-38.707778,1983-12-16,0,25,7,1.3,1.49,13.1,NA,15.3
2826,12454,-59.975,-38.707778,1983-12-16,25,35,8.7,1,0.45,15.5,NA,11.7
2826,12455,-59.975,-38.707778,1983-12-16,35,50,8.5,2.1,0.41,32,NA,23.7
2826,12456,-59.975,-38.707778,1983-12-16,50,73,8.7,2.1,0.21,24.4,NA,27.5
2826,12457,-59.975,-38.707778,1983-12-16,73,110,8.5,0.5,0.15,20.6,NA,25.7
2826,12458,-59.975,-38.707778,1983-12-16,110,125,NA,NA,NA,NA,NA,NA
2827,12430,-59.661111,-38.768611,1983-12-15,0,20,7.2,0.7,1.75,10.9,NA,14.2
2827,12431,-59.661111,-38.768611,1983-12-15,20,32,8.5,0.7,0.91,12.6,NA,11.5
2827,12432,-59.661111,-38.768611,1983-12-15,32,50,9,0.8,0.31,11.2,NA,10.5
2827,12433,-59.661111,-38.768611,1983-12-15,50,76,9,1.5,0.11,25.3,NA,20.1
2827,12434,-59.661111,-38.768611,1983-12-15,76,95,8.7,1.8,0.04,24.4,NA,23.7
2827,12435,-59.661111,-38.768611,1983-12-15,95,100,NA,NA,NA,NA,NA,NA
2828,12424,-59.36891,-38.702336,1983-11-12,0,20,5,3,3.94,18.1,NA,25.9
2828,12425,-59.36891,-38.702336,1983-11-12,20,36,5.8,2.3,3.12,18.8,NA,26.5
2828,12426,-59.36891,-38.702336,1983-11-12,36,55,7.2,1.3,0.82,14,NA,13.2
2828,12427,-59.36891,-38.702336,1983-11-12,55,74,8.5,2.8,0.35,28.1,NA,23.8
2828,12428,-59.36891,-38.702336,1983-11-12,74,99,8.7,2.7,0.17,19,NA,20.3
2828,12429,-59.36891,-38.702336,1983-11-12,99,126,8.7,3,0.11,18.3,NA,18.8
2891,12978,-57.919167,-38.143333,1980-12-03,0,20,6.3,0.9,3.28,15.9,NA,20.2
2891,12979,-57.919167,-38.143333,1980-12-03,20,27,7.2,0.5,0.83,9.2,NA,10.1
2891,12980,-57.919167,-38.143333,1980-12-03,27,60,7.7,1.5,0.73,41.1,NA,33.8
2891,12981,-57.919167,-38.143333,1980-12-03,60,84,8.1,1.5,0.32,36.4,NA,31.6
2891,12982,-57.919167,-38.143333,1980-12-03,84,100,8.4,1.5,0.2,28.2,NA,26
2892,12983,-61.076031,-37.207754,1988-06-01,0,21,6.3,2.9,2.1,18.7,NA,17.1
2892,12984,-61.076031,-37.207754,1988-06-01,21,43,8.3,2.6,0.56,28.2,NA,24.1
2892,12985,-61.076031,-37.207754,1988-06-01,43,65,8.5,2.4,0.15,24.4,NA,26.6
2892,12986,-61.076031,-37.207754,1988-06-01,65,102,8,1.8,0.11,17.5,NA,20.4
2892,12987,-61.076031,-37.207754,1988-06-01,102,121,8.6,1.4,0.1,13.4,NA,15.9
2892,12988,-61.076031,-37.207754,1988-06-01,121,126,NA,NA,NA,NA,NA,NA
2911,13120,-60.642322,-37.470622,1985-12-05,0,28,6.5,2.4,2.7,24.5,NA,23.1
2911,13121,-60.642322,-37.470622,1985-12-05,28,43,7.3,1.1,0.45,17.8,NA,10.5
2911,13122,-60.642322,-37.470622,1985-12-05,43,56,8,1.6,0.46,45.2,NA,29.3
2911,13123,-60.642322,-37.470622,1985-12-05,56,84,8.7,2.6,0.13,11.6,NA,24.5
2911,13124,-60.642322,-37.470622,1985-12-05,84,100,NA,NA,NA,NA,NA,NA
2948,13363,-60.818033,-37.576014,1988-12-15,0,18,6.6,1.7,2.6,25.1,NA,23.3
2948,13364,-60.818033,-37.576014,1988-12-15,18,29,6.6,1.7,1.5,30.4,NA,22.7
2948,13365,-60.818033,-37.576014,1988-12-15,29,37,6.5,1.6,0.95,30.4,NA,20.4
2948,13366,-60.818033,-37.576014,1988-12-15,37,60,6.9,1,0.41,34.3,NA,16.1
2948,13367,-60.818033,-37.576014,1988-12-15,60,85,7,1.8,0.31,21.2,NA,26.4
2948,13368,-60.818033,-37.576014,1988-12-15,85,110,7.4,2.1,0.2,18.6,NA,24.4
2948,13369,-60.818033,-37.576014,1988-12-15,110,130,NA,1.9,0.23,15.7,NA,19.8
2979,13504,-61.636028,-38.487528,2011-06-14,0,21,6.1,NA,1.64,NA,1.16,19.6
2979,13505,-61.636028,-38.487528,2011-06-14,21,32,7.4,NA,0.88,NA,NA,11.5
2979,13506,-61.636028,-38.487528,2011-06-14,32,52,7.3,NA,0.59,NA,NA,12
2979,13507,-61.636028,-38.487528,2011-06-14,52,80,NA,NA,NA,NA,NA,NA
2979,13508,-61.636028,-38.487528,2011-06-14,80,103,NA,NA,NA,NA,NA,NA
2979,13509,-61.636028,-38.487528,2011-06-14,103,113,NA,NA,NA,NA,NA,NA
3026,13712,-60.93525,-38.205278,2011-06-15,0,21,6.4,NA,2.38,NA,1.26,20.6
3026,13713,-60.93525,-38.205278,2011-06-15,21,44,8.5,NA,0.5,NA,1.49,12.6
3026,13714,-60.93525,-38.205278,2011-06-15,44,54,NA,NA,NA,NA,NA,NA
3027,13715,-60.483667,-37.532389,2011-06-15,0,21,6.5,NA,2.05,NA,1.14,19
3027,13716,-60.483667,-37.532389,2011-06-15,21,30,9,NA,0.44,NA,1.36,10.3
3027,13717,-60.483667,-37.532389,2011-06-15,30,45,NA,NA,NA,NA,NA,NA
3027,13718,-60.483667,-37.532389,2011-06-15,45,63,NA,NA,NA,NA,NA,NA
3027,13719,-60.483667,-37.532389,2011-06-15,63,73,NA,NA,NA,NA,NA,NA
3029,13720,-60.340167,-36.9815,2011-06-16,0,25,NA,NA,NA,NA,NA,NA
3029,13721,-60.340167,-36.9815,2011-06-16,25,52,NA,NA,NA,NA,NA,NA
3029,13722,-60.340167,-36.9815,2011-06-16,52,70,NA,NA,NA,NA,NA,NA
3029,13723,-60.340167,-36.9815,2011-06-16,70,80,NA,NA,NA,NA,NA,NA
3172,14342,-60.203889,-36.837722,2011-11-17,0,15,NA,NA,NA,NA,NA,NA
3172,14343,-60.203889,-36.837722,2011-11-17,15,25,9.56,0.56,0.75,NA,1.43,13.66
3172,14344,-60.203889,-36.837722,2011-11-17,25,44,9.75,0.65,0.75,NA,1.38,14.01
3172,14345,-60.203889,-36.837722,2011-11-17,44,45,NA,NA,NA,NA,NA,NA
3174,14351,-59.319556,-37.469,2011-11-01,0,12,7.44,2.02,3.2,NA,0.87,24.56
3174,14352,-59.319556,-37.469,2011-11-01,12,22,NA,NA,NA,NA,NA,NA
3175,14353,-59.367167,-37.497806,2011-11-01,0,11,NA,NA,NA,NA,NA,NA
3175,14354,-59.367167,-37.497806,2011-11-01,11,29,NA,NA,NA,NA,NA,NA
3175,14355,-59.367167,-37.497806,2011-11-01,29,37,NA,NA,NA,NA,NA,NA
3175,14356,-59.367167,-37.497806,2011-11-01,37,52,6.72,0.65,1.11,NA,1.25,13
3175,14357,-59.367167,-37.497806,2011-11-01,52,84,NA,NA,NA,NA,NA,NA
3175,14358,-59.367167,-37.497806,2011-11-01,84,88,NA,NA,NA,NA,NA,NA
3175,14359,-59.367167,-37.497806,2011-11-01,88,98,NA,NA,NA,NA,NA,NA
3204,14482,-59.201222,-37.262417,2011-11-02,0,14,NA,NA,NA,NA,NA,NA
3204,14483,-59.201222,-37.262417,2011-11-02,14,30,NA,NA,NA,NA,NA,NA
3204,14484,-59.201222,-37.262417,2011-11-02,30,42,NA,NA,NA,NA,NA,NA
3204,14485,-59.201222,-37.262417,2011-11-02,42,63,NA,NA,NA,NA,NA,NA
3204,14486,-59.201222,-37.262417,2011-11-02,63,81,NA,NA,NA,NA,NA,NA
3204,14487,-59.201222,-37.262417,2011-11-02,81,91,NA,NA,NA,NA,NA,NA
6180,27361,-60.426332,-36.968591,1971-05-21,0,14,9.7,2.1,1.13,20.9,NA,29.7
6180,27362,-60.426332,-36.968591,1971-05-21,14,28,9.7,3.1,0.88,42.4,NA,54.1
6180,27363,-60.426332,-36.968591,1971-05-21,28,40,9.4,3.4,0.52,49.8,NA,64.4
6180,27364,-60.426332,-36.968591,1971-05-21,40,51,9.6,3.4,0.3,28.7,NA,66.6
6180,27365,-60.426332,-36.968591,1971-05-21,51,68,9.5,2.7,0.18,16.6,NA,49.2
6181,27368,-60.416225,-36.976493,1971-05-21,0,20,9.4,0.9,3.66,27.8,NA,46.2
6181,27369,-60.416225,-36.976493,1971-05-21,20,31,9.3,0.7,1.04,30.1,NA,40.7
6181,27370,-60.416225,-36.976493,1971-05-21,31,48,9,0.7,0.56,36.8,NA,44.8
6181,27371,-60.416225,-36.976493,1971-05-21,48,63,8.8,1.5,0.46,NA,NA,51.5
6181,33806,-60.416225,-36.976493,1971-05-21,63,68,NA,NA,NA,NA,NA,NA
6182,27372,-60.428667,-36.936824,1971-05-25,0,30,6.4,1.4,3.05,21.6,NA,22.2
6182,27373,-60.428667,-36.936824,1971-05-25,30,65,6.7,1,0.88,27.5,NA,19.4
6182,33813,-60.428667,-36.936824,1971-05-25,65,70,NA,NA,NA,NA,NA,NA
6506,29122,-58.396944,-38.162778,1981-06-01,0,13,5.8,2.7,4.13,18.9,NA,17.3
6506,29123,-58.396944,-38.162778,1981-06-01,13,28,6.7,1.4,3.44,20.5,NA,21.1
6506,29124,-58.396944,-38.162778,1981-06-01,28,49,8.9,3,0.73,39.8,NA,33.1
6506,29125,-58.396944,-38.162778,1981-06-01,49,73,9.4,2.6,0.13,23.3,NA,22.7
6506,29126,-58.396944,-38.162778,1981-06-01,73,95,9.7,1.8,0.1,12.4,NA,17.3
6506,29127,-58.396944,-38.162778,1981-06-01,95,120,9.6,1.7,0.03,9.1,NA,16.8
6507,29131,-58.306944,-38.136667,1981-06-02,0,37,6,2.6,4.76,21.3,NA,17.5
6507,29132,-58.306944,-38.136667,1981-06-02,37,48,6.6,2,1.05,19.9,NA,21.8
6507,29133,-58.306944,-38.136667,1981-06-02,48,86,6.7,3,0.67,31.9,NA,23.8
6507,29134,-58.306944,-38.136667,1981-06-02,86,120,7.7,2.2,0.17,17.3,NA,15.3
6507,29135,-58.306944,-38.136667,1981-06-02,120,135,8,1.7,0.07,14.3,NA,16.8
6508,29136,-58.243056,-38.038056,1981-06-03,0,21,6.3,2.2,4.66,30.3,NA,32.1
6508,29137,-58.243056,-38.038056,1981-06-03,21,57,6.6,2,1.82,48.7,NA,36.5
6508,29138,-58.243056,-38.038056,1981-06-03,57,62,NA,NA,NA,NA,NA,NA
6509,29139,-58.268611,-38.028056,1981-06-03,0,14,7.9,2.8,5.87,30.2,NA,40.2
6509,29140,-58.268611,-38.028056,1981-06-03,14,20,NA,NA,NA,NA,NA,NA
6510,29141,-58.061389,-38.082778,1981-06-05,0,17,6.1,3,4.3,28.7,NA,31.6
6510,29142,-58.061389,-38.082778,1981-06-05,17,38,5.6,1.9,4.2,30.1,NA,31.4
6510,29143,-58.061389,-38.082778,1981-06-05,38,60,6.1,1.1,1.94,28,NA,23.4
6510,29144,-58.061389,-38.082778,1981-06-05,60,100,6.2,2.5,0.62,42.8,NA,29.5
6510,29145,-58.061389,-38.082778,1981-06-05,100,125,6.3,2.7,0.13,37.3,NA,26.3
6510,29146,-58.061389,-38.082778,1981-06-05,125,155,7.4,2.7,0.12,16.6,NA,21.8
6511,29147,-58.059167,-38.081944,1981-06-04,0,23,5.6,2.2,3.84,29,NA,29.3
6511,29150,-58.059167,-38.081944,1981-06-04,23,42,6.2,1.3,1.48,35,NA,26.9
6511,29151,-58.059167,-38.081944,1981-06-04,42,65,6.7,1.5,0.81,48.7,NA,35.8
6511,29152,-58.059167,-38.081944,1981-06-04,65,84,6.7,1.5,0.45,39.4,NA,30.8
6511,29148,-58.059167,-38.081944,1981-06-04,84,116,7.3,1.3,0.22,16,NA,15.4
6511,29149,-58.059167,-38.081944,1981-06-04,116,120,NA,NA,NA,NA,NA,NA
6512,29153,-58.316111,-38.311944,1981-06-01,0,17,5.6,1.9,4.01,21.2,NA,24.8
6512,29154,-58.316111,-38.311944,1981-06-01,17,34,5.8,1.1,2.45,19.7,NA,19.4
6512,29155,-58.316111,-38.311944,1981-06-01,34,56,6.6,2.3,0.82,36.4,NA,26.1
6512,29156,-58.316111,-38.311944,1981-06-01,56,83,8,3.1,0.34,39.8,NA,31.1
6512,29157,-58.316111,-38.311944,1981-06-01,83,94,8.6,2,0.3,34.2,NA,30.2
6512,29158,-58.316111,-38.311944,1981-06-01,94,100,NA,NA,NA,NA,NA,NA
6513,29159,-58.45,-38.323333,1981-06-01,0,17,6,1.1,2.17,17.3,NA,16.2
6513,29160,-58.45,-38.323333,1981-06-01,17,26,7.4,0.8,1.19,14.2,NA,12.8
6513,29161,-58.45,-38.323333,1981-06-01,26,56,8.8,2.7,0.48,47.8,NA,38
6513,29162,-58.45,-38.323333,1981-06-01,56,67,9.2,2.3,0.16,26.7,NA,29.1
6516,29175,-58.446944,-38.232778,1981-06-07,0,12,6.1,2.7,3.97,21.9,NA,24.4
6516,29176,-58.446944,-38.232778,1981-06-07,12,36,6.1,2.6,3,20.3,NA,22.7
6516,29177,-58.446944,-38.232778,1981-06-07,36,49,6.5,1.3,0.71,12.3,NA,10.9
6516,29178,-58.446944,-38.232778,1981-06-07,49,87,6.6,3.1,0.67,36.8,NA,27.6
6516,29179,-58.446944,-38.232778,1981-06-07,87,107,6.7,3.2,0.46,34.9,NA,27.8
6516,29180,-58.446944,-38.232778,1981-06-07,107,142,7.3,3,0.23,22.2,NA,22.7
6516,29181,-58.446944,-38.232778,1981-06-07,142,159,8.5,2.1,0.12,13.3,NA,20.5
6516,29182,-58.446944,-38.232778,1981-06-07,159,179,8.8,1.5,0.07,11.2,NA,18.1
6518,29191,-58.1075,-38.217778,1981-06-01,0,17,6,3.1,3.01,17.8,NA,17.6
6518,29192,-58.1075,-38.217778,1981-06-01,17,30,7.8,1.5,1.1,18.4,NA,16.8
6518,29193,-58.1075,-38.217778,1981-06-01,30,47,8.8,2.4,0.72,42.5,NA,36.6
6518,29194,-58.1075,-38.217778,1981-06-01,47,78,9.3,2.3,0.31,42.5,NA,36.6
6518,29195,-58.1075,-38.217778,1981-06-01,78,104,9.9,2.1,0.46,33.5,NA,30.5
6518,29196,-58.1075,-38.217778,1981-06-01,104,120,9.9,2.4,0.14,32.1,NA,33.9
6519,29197,-57.761111,-38.151667,1980-12-03,0,19,5.3,3.2,3.8,28.2,NA,NA
6519,29198,-57.761111,-38.151667,1980-12-03,19,39,5.7,2,2.33,29.9,NA,NA
6519,29199,-57.761111,-38.151667,1980-12-03,39,58,6,1.2,1.18,30.5,NA,NA
6519,29200,-57.761111,-38.151667,1980-12-03,58,82,6.2,1.3,0.38,37.1,NA,NA
6519,29201,-57.761111,-38.151667,1980-12-03,82,108,6.3,1.6,0.26,44.5,NA,NA
6519,29202,-57.761111,-38.151667,1980-12-03,108,126,6.5,1,0.1,26.2,NA,NA
6520,29203,-57.878611,-38.278611,1980-12-03,0,13,6.5,1.6,1.82,24,NA,20.6
6520,29204,-57.878611,-38.278611,1980-12-03,13,38,7.4,1.9,0.49,43.3,NA,32.7
6520,29205,-57.878611,-38.278611,1980-12-03,38,60,8,1.5,0.22,35.1,NA,21.2
6520,29206,-57.878611,-38.278611,1980-12-03,60,91,7.9,1,0.11,26.3,NA,25.2
6520,29207,-57.878611,-38.278611,1980-12-03,91,100,9,1.1,0.14,15.1,NA,19.9
6521,29208,-57.902778,-38.281944,1980-12-03,0,20,7.4,1.3,4.79,30.2,NA,36.1
6521,29209,-57.902778,-38.281944,1980-12-03,20,30,NA,NA,NA,NA,NA,NA
6522,29210,-57.958611,-38.260833,1980-12-03,0,13,5.8,3.5,6.53,30.1,NA,34.2
6522,29213,-57.958611,-38.260833,1980-12-03,13,27,5.7,1.7,4.59,30.1,NA,34.5
6522,29211,-57.958611,-38.260833,1980-12-03,27,56,6.1,1.8,1.86,46.1,NA,37.6
6522,29212,-57.958611,-38.260833,1980-12-03,56,60,NA,NA,NA,NA,NA,NA
6523,29214,-58.385278,-38.370278,1981-06-05,0,18,5.6,2.6,3.6,21.1,NA,25.5
6523,29215,-58.385278,-38.370278,1981-06-05,18,29,5.9,1,1.84,25.7,NA,24.8
6523,29216,-58.385278,-38.370278,1981-06-05,29,44,6.6,0.7,0.7,42.4,NA,31.4
6523,29217,-58.385278,-38.370278,1981-06-05,44,78,6.9,0.8,0.32,39.4,NA,33.7
6523,29218,-58.385278,-38.370278,1981-06-05,78,80,NA,NA,NA,NA,NA,NA
